Created Date & Time,Request Type,Sub Request Type,Branch Name,Customer Comments,Comments Date & Time,Total Calls,Latitude_Comment,Longitude_Comment,closest_park,min_distance,ADDRESS,Latitude_Park,Longitude_Park,Keyword,Comment Address,Zone,comment_topics
1/18/21 9:12,Parks Inquiry,PathMntnc,Parks Maintenance,"Walking a dog in Wascana View is very challenging as in addition to the abundance of icy sidewalks, the local park isn?t being cleared, nor is the pathway to one that does receive winter maintenance. Having recently walked around KinsmanPark and adjacent pathways, the difference between the two areas is shocking. Can something be done about this?&nbsp;Thank you&nbsp;Park adjacent to the fountains on Wascana Circle, across from the Temple. Pathway that runs from the lighted intersection at Prince of Wales &amp; Assiniboine to the sidewalk/gated water station.&nbsp;",1/18/21 9:13,1.0,50.4203,-104.53918,WASCANA VIEW PARK,0.0,3025 WASCANA CIRCLE,50.4203,-104.53918,"icy surfaces, unplowed paths",3025   WASCANA CIR,EAST,138
1/18/21 10:42,Parks Inquiry,PathMntnc,Parks Maintenance,Caller states the walkway between Riffell and Winston Knoll needs to be cleared. Please attend.Debbie 3065392228,1/18/21 10:45,1.0,50.49487,-104.65797,LAKERIDGE SPORTS PARK,1.5801749476133684e-12,5451 ROCHDALE BLVD,50.49487000000001,-104.65797,clearing walkway,5451   ROCHDALE BLVD,WEST,88
1/18/21 10:55,Parks Inquiry,PathMntnc,Parks Maintenance,Caller would like us to clear the park pathways. A.E. WIlson Park East.,1/18/21 10:56,1.0,50.45788,-104.66807,AE WILSON PARK EAST,0.0,6102 BRUNSKILL PL,50.45788,-104.66807,Visitor Complaint: Overgrowth on,6102   BRUNSKILL PL,WEST,6
1/18/21 12:11,Parks Inquiry,PathMntnc,Parks Maintenance,"SR has been created in response to an inquiry to Councillor BrescianiEnsure Councillor is copied on the response to the customerMy husband just returned from a dog walk and as always, commented on our local park pathways? conditions. Why is the oldest (one of the first) parks in Wascana View not being ploughed, the one just down from the fountains on Wascana Circle and the Temple? Additionally,the path running adjacent to Prince of Wales from the lighted intersection at Assiniboine to the new stop sign is also not getting any attention, which makes walking to the pathway that IS cleared a real challenge. With the taxes we are paying this makes nosense; it also makes dog walking treacherous unless we get into the car and drive to, for example, Kinsman Park, which we shouldn?t have to do. I walked that and the surrounding paths last week and EACH one was in excellent shape, something my friend who livesin the area, says is normative. Thank you for looking into this.",1/18/21 12:14,1.0,50.434032,-104.5924825,HOLLAND PARK,0.4169367131386854,410 HOLLAND AVE,50.43575,-104.58725,Pathway maintenance,1022   WASCANA HLND,CENTRAL,38
1/18/21 13:09,Parks Inquiry,LitPubProp,Parks Maintenance,"Heads up @CityofRegina! We?ve got some extra garbage collected for you along the path behind the Devereux buildings. Thank-you. It?s alongside the walking path, between Lewvan Drive and Harbour Landing Drive.",1/18/21 13:14,1.0,50.4360478,-104.644555,COLUMBUS PARK,0.3887224943651247,2940 PASQUA ST,50.4328868,-104.642211,Garbage collectors,    LEWVAN DR,SOUTH,65
1/18/21 13:11,Parks Inquiry,ParksTrePr,Parks Maintenance,"Hi. I am the principal of St. Jerome School. The park to the east of our building is littered with fallen branches after last Wednesday's wind storm, including a very large one at the eastern most fence line. Might it be possible to have someone come out to pick them up? They are becoming a safety concern for kids in the park. Thank you.",1/18/21 13:14,1.0,50.4905199,-104.68135,HAYWORTH CRESCENT PARK,0.0,750 RINK AVE,50.4905199,-104.68135,-Litter-Unsafe,750   RINK AVE,WEST,14
1/19/21 8:39,Parks Inquiry,PrkGrbEmpt,Parks Maintenance,"Henry Braun Park garbage is full, both of them. Please empty.",1/19/21 8:40,1.0,50.4622608,-104.5334863,HENRY BRAUN PARK,0.0,951 MIDDLETON CRES,50.4622608,-104.5334863,"garbage, capacity",951   MIDDLETON CRES,EAST,45
1/19/21 9:25,Parks Inquiry,PathMntnc,Parks Maintenance,"Caller states deep snow covering path, please clear.",1/19/21 9:26,1.0,50.4602177,-104.6752887,AE WILSON PARK WEST,0.0,1010 MCCARTHY BLVD,50.4602177,-104.6752887,Path is not clear.,1010   MCCARTHY BLVD,WEST,114
1/19/21 11:00,Parks Inquiry,OutdrRink,Parks Maintenance,"Hi, We have been sledding at Mt Pleasant and skating at Mt Pleasant Oval in the evenings, some nights the lights are on. Some nights not. Is there a way to turn them on? Thanks",1/19/21 11:01,1.0,50.4559095,-104.5951702,OXFORD PARK,0.5474723022165986,1512 E 8TH AVE,50.45694959999999,-104.602729,Lights,    WINNIPEG ST,EAST,55
1/19/21 13:03,Parks Inquiry,OutdrRink,Parks Maintenance,Grassick Park has not been flooded in a week. Please investigate and flood ice is in rough shape.,1/19/21 13:09,1.0,50.45369,-104.65975,GRASSICK PARK,1.5801749476133684e-12,5325 DEWDNEY AVE,50.45368999999999,-104.65975,Ice flooded,5325   DEWDNEY AVE,WEST,104
1/20/21 6:26,Parks Inquiry,OutdrRink,Parks Maintenance,"The outdoor lights at the ice rink did not work on Friday night. We tried them several times during the evening, but pushing the button did not do anything.&nbsp; 2501 grant road ( grant road school ice rink)",1/20/21 6:29,1.0,50.40258,-104.6123899,MIKE BADHAM PARK,0.1189594923758946,2606 GRANT RD,50.4022999,-104.61077,Lights,2501   GRANT RD,SOUTH,55
1/20/21 14:40,Parks Inquiry,VehcleAcce,Parks Maintenance,Applicant Name: Jeff and Alison Bruce Email: hay@sasktel.net Owner Name: Ryan Sasse Address: 5336 Aerial CresPhone Number: 3065510362 Company Name: Address: Phone: Access Location and Address: Walkway between 5368 and 5376 Aerial Cres Describe the project and/or type of equipment being used and why the access is required.Explain any special conditions or requests: We would like access to the back yard of 5336 Aerial Cres to remove hot tub and gazebo. Attach plans or maps showing exact location and proposed access route. Project Start Date: 2021-01-23 Project End Date: 2021-01-23 I hereby declare that I have read and understand the Terms and Conditions and agree to comply. Yes??,1/20/21 14:53,1.0,50.4026745,-104.6555511,BEACON PARK,0.0912268849520158,5389 AERIAL CRES,50.4021,-104.65647,Permission to access backyard of 5336,5368   AERIAL CRES,SOUTH,92
1/20/21 18:59,Parks Inquiry,OutdrRink,Parks Maintenance,"Outdoor Rink lights are not working. They come on at around 10 pm , please attend",1/20/21 19:00,1.0,50.4740367,-104.6271597,MCMURCHY PARK,0.0,250 N GARNET ST,50.4740367,-104.6271597, toLights not working,250 N GARNET ST,NORTH,102
1/21/21 8:29,Parks Inquiry,PrkGrbEmpt,Parks Maintenance,The garbage bin in the park off Cannon St. in between Scrivener Cres. is full/overflowing. It is deep in the park.,1/21/21 8:32,1.0,50.45957,-104.55144,SCRIVENER PARK,0.0,255 CANNON ST,50.45957,-104.55144,Garbage bin overflow,255   CANNON ST,EAST,110
1/21/21 8:37,Parks Inquiry,OutdrRink,Parks Maintenance,Lights are not working at the outdoor rink,1/21/21 8:39,1.0,50.46372,-104.62613,GRASSICK PLAYGROUND PARK,0.0,901 GARNET ST,50.46372,-104.62613,Faulty equipment,901   GARNET ST,CENTRAL,90
1/21/21 9:40,Parks Inquiry,PathMntnc,Parks Maintenance,Previous SR# 2045391 - log notes entered 2 days ago say out now working on sidewalks - none have been done as of this morning in AE Wilson Park,1/21/21 9:41,1.0,50.4602177,-104.6752887,AE WILSON PARK WEST,0.0,1010 MCCARTHY BLVD,50.4602177,-104.6752887,lack of follow-through,1010   MCCARTHY BLVD,WEST,-1
1/21/21 9:40,Parks Inquiry,PathMntnc,Parks Maintenance,The pathways need to be cleared of ice &amp; snow throughout A.E Wilson Park. Please look into.,1/21/21 9:43,1.0,50.45788,-104.66807,AE WILSON PARK EAST,0.0,6102 BRUNSKILL PL,50.45788,-104.66807,Ice and Snow,6102   BRUNSKILL PL,WEST,82
1/21/21 11:26,Parks Inquiry,ParksMnt,Parks Maintenance,Caller is wanting to know if we can put some sand on the sloping part at the above dog park as it is sheer ice.,1/21/21 11:29,1.0,50.46719,-104.55757,CANNON STREET PARK,0.7958297069171659,311 CANNON ST,50.46131,-104.55116,Slippery surface,624   SOLOMON CRES,EAST,-1
1/21/21 12:51,Parks Inquiry,PathMntnc,Parks Maintenance,Please clear going south bike pathway from Sherwood and Courtney. They try to walk and it is very blown in. Field has blown in snow very bad.,1/21/21 12:54,1.0,50.4941761,-104.686848,HAYWORTH CRESCENT PARK,0.5626273839831281,750 RINK AVE,50.4905199,-104.68135,"snow, blown in",    COURTNEY ST,WEST,47
1/21/21 13:59,Parks Inquiry,PathMntnc,Parks Maintenance,Caller would like the pathway in Fairchild Park cleared. It is icy.,1/21/21 14:02,1.0,50.40775,-104.65619,FAIRCHILD PARK,0.0,5350 AERODROME RD,50.40775,-104.65619,Pathway is icy.,5350   AERODROME RD,SOUTH,138
1/21/21 15:31,Parks Inquiry,PathMntnc,Parks Maintenance,Snow removal and ice control on walking path behind St. Joan of Arc School Location Walking path in Normanview West. Particularly walking path from Dempsey to bridge that joins the rest of the path.&nbsp;&nbsp;,1/21/21 15:33,1.0,50.4764798,-104.6691542,BUTTON PARK,0.0989999474547406,6301 7TH AVE N,50.47734999999999,-104.66945,Snow/Ice,10   DEMPSEY AVE,WEST,47
1/21/21 16:00,Parks Inquiry,PathMntnc,Parks Maintenance,&nbsp;The walking path in the park in Harbour Landing (Tudor Park) is very icy. Can the city spread some sand on the path to avoid slips and falls? Thanks!&nbsp;,1/21/21 16:01,1.0,50.41543,-104.65096,TUTOR PARK,0.0,4975 TUTOR WAY,50.41543,-104.65096,Potential injuries,4975   TUTOR WAY,SOUTH,18
1/22/21 1:58,Parks Inquiry,PathMntnc,Parks Maintenance,"Just wondering what the status of snow removal is for the walking trails at AE Wilson and Rick Hansen Parks. The snow drifts make walking a challenge, and dangerous for older people. Exercise and fresh air are important to our wellbeing during these times of a pandemic.",1/22/21 2:05,1.0,50.4602177,-104.6752887,AE WILSON PARK WEST,0.0,1010 MCCARTHY BLVD,50.4602177,-104.6752887,"Snow drifts, snow removal.",1010   MCCARTHY BLVD,WEST,11
1/22/21 8:36,Parks Inquiry,OutdrRink,Parks Maintenance,Please flood the rink they were on it yesterday and the ice was in very rough shape causes a lot of falls onto the ice. It hasn't been flooded in awhile. Please flood rink and do maintenance.,1/22/21 8:41,1.0,50.4910687,-104.6119681,MJ COLDWELL PARK,0.1064402833534475,115 FAIRVIEW RD,50.49045,-104.61082,Not enough maintenance,103   FAIRVIEW RD,NORTH,5
1/22/21 10:22,Parks Inquiry,PathMntnc,Parks Maintenance,VENTURE PARK - Pathways need to be cleared in the park please&nbsp;,1/22/21 10:23,1.0,50.47819,-104.69215,VENTURE PARK,0.0,7907 VENTURE RD,50.47819,-104.69215,inefficient park maintenance,7907   VENTURE RD,WEST,27
1/22/21 12:22,Parks Inquiry,PathMntnc,Parks Maintenance,Wayne said pathway has not been cleared in the parking included the for assess entrances,1/22/21 12:24,1.0,50.4582869,-104.6086978,STEWART RUSSELL PARK,0.0,1912 E 7TH AVE,50.4582869,-104.6086978,Inadequate maintenance,1912 E 7TH AVE,EAST,67
1/22/21 14:40,Parks Inquiry,PathMntnc,Parks Maintenance,Ken Jenkins Park paths need to be cleared.,1/22/21 14:41,1.0,50.47484,-104.65514,KEN JENKINS PARK,0.0,210 MCINTOSH ST,50.47484,-104.65514,Clearing paths,210   MCINTOSH ST,WEST,114
1/25/21 8:26,Parks Inquiry,IrrigMtnc,Parks Maintenance,"Hello,Can I get a Locate on the below location? Please let us know if this has been located or is clear of irrigation and reference ticket # 0406697 - Map found in attachments tab aboveAlbert St South &amp; Service Rd (Save on Foods)Traffic Signals is installing a new pedestrian corridor&nbsp; &amp;&nbsp; will be boring &amp; putting bases on the North side of Albert St&nbsp; at the&nbsp; from crosswalk&nbsp; the West, Center Median, &amp; East side of Albert, &amp; we also need to bore south on the westside to the SaskPower PedestalType of work: Traffic SignalsContact: Keith @ 306-520-4277",1/25/21 8:29,1.0,50.4021098,-104.6173897,MARSH PARK,0.1214520551380489,134 MARSH CRES,50.40157,-104.6159,Traffic Signals,    ALBERT ST,SOUTH,34
1/25/21 9:24,Parks Inquiry,PathMntnc,Parks Maintenance,Empty lot at above address has a pathway next to it that is blown in please clear as it leads to the walkway in the green space behind this address. Please clear as you cant walk on this as it is to blown in and resident has tried to shovel but it is to heavy. Please clear,1/25/21 9:32,1.0,50.41005,-104.51917,RIPPLINGER PARK,0.1638126412079776,4211 CHUKA DR,50.41142,-104.51832,Blocked pathway,4301   SAGE DR,EAST,38
1/25/21 10:10,Parks Inquiry,PathMntnc,Parks Maintenance,Caller states the pathways on both sides of McCarthy Blvd need to be cleared. Caller states they are covered in snow. Please attend.,1/25/21 10:13,1.0,50.45788,-104.66807,AE WILSON PARK EAST,0.0,6102 BRUNSKILL PL,50.45788,-104.66807,snow,6102   BRUNSKILL PL,WEST,47
1/25/21 11:55,Parks Inquiry,PrkGrbEmpt,Parks Maintenance,There is a garbage can that is full and needs to be emptied. Its on the northside of Greenside Terrace. Please look into.,1/25/21 11:59,1.0,50.47505,-104.70397,BUNDON PARK,0.6334135572686935,7931 GORDON STASESON BLVD,50.47408,-104.69515,full garbage can,8045   KESTRAL DR,WEST,65
1/25/21 11:56,Parks Inquiry,PathMntnc,Parks Maintenance,There is a pathway that hooks up with the wider one that needs to be cleared - 4 foot wide path starts at 3332 &amp; goes to 3338 ant then heads south to hook up up the main pathwayNeighbours with snowblowers have been clearing the pathway between the houses - 3332 &amp; 3330 Tanager Cres,1/25/21 11:58,1.0,50.4534954,-104.5365626,EASTGATE PARK,0.403520492219777,3410 E EASTGATE DR,50.4516681,-104.5316384,.Snow removal,3332 E TANAGER CRES,EAST,11
1/25/21 11:56,Parks Inquiry,PathMntnc,Parks Maintenance,There is a pathway that hooks up with the wider one that needs to be cleared - 4 foot wide path starts at 3332 &amp; goes to 3338 ant then heads south to hook up up the main pathwayNeighbours with snowblowers have been clearing the pathway between the houses - 3332 &amp; 3330 Tanager Cres,1/25/21 11:58,1.0,50.4534954,-104.5365626,EASTGATE PARK,0.403520492219777,3502 E EASTGATE DR,50.4516681,-104.5316384,.Lack of snow removal,3332 E TANAGER CRES,EAST,144
1/25/21 12:32,Parks Inquiry,OutdrRink,Parks Maintenance,resident would like to know why we are not flooding the rink at this park please contact Terrance (306)525-8788,1/25/21 12:35,1.0,50.45369,-104.65975,GRASSICK PARK,1.5801749476133684e-12,5325 DEWDNEY AVE,50.45368999999999,-104.65975,lack of ice,5325   DEWDNEY AVE,WEST,123
1/25/21 12:37,Parks Inquiry,PathMntnc,Parks Maintenance,Please clear the snow off all the sidewalks in Stan Oxelgren Park. Thank you.,1/25/21 12:38,1.0,50.48968,-104.63554,STAN OXELGREN MEMORIAL PARK,0.0,126 SANGSTER BLVD,50.48968,-104.63554,Snow removal,126   SANGSTER BLVD,NORTH,11
1/25/21 15:59,Parks Inquiry,PathMntnc,Parks Maintenance,I would like to know when the city is going to clean the Optimist walk path because it?s hard to walk on with all the snow and keep 6- feet apart from other people,1/25/21 16:02,1.0,50.4536299,-104.65542,OPTIMIST PARK,0.0,5221 DEWDNEY AVE,50.4536299,-104.65542,"Snow, path",5221   DEWDNEY AVE,WEST,73
1/25/21 17:08,Parks Inquiry,No Subtype,Parks Maintenance,Marcella @ 306 - 519 -6946 (Employee)Outdoor rink - lock for shck is frozen - can't get key in was asked by supervisor to call at this number.,1/25/21 17:10,1.0,50.4783168,-104.696077,VENTURE PARK,0.2782368291890654,7907 VENTURE RD,50.47819,-104.69215,Frozen lock.,120 N DOIRON RD,WEST,24
1/26/21 6:16,Parks Inquiry,OutdrRink,Parks Maintenance,Mclurg rink lights are not working- please chk,1/26/21 6:18,1.0,50.47252,-104.6778999,MCLURG SCHOOL PARK,0.0,201 FULTON DR,50.47252,-104.6778999,Rink lights,201   FULTON DR,WEST,29
1/26/21 10:20,Parks Inquiry,PrkGrbEmpt,Parks Maintenance,Resident said that the garbage bins at the park are overflowing - please empty - Theresa Stevenson Park,1/26/21 10:21,1.0,50.4519845,-104.6524985,OPTIMIST PARK,0.2761472108651383,5221 DEWDNEY AVE,50.4536299,-104.65542,"garbage, overflowing, bins",1598 N MCINTOSH ST,WEST,110
